X	Y	Z
4298631.64	5506983.7	143.22
4298631.73	5507170.62	142.24
4298631.87	5507214.91	140.476
4298631.87	5506942.76	141.831
4298631.88	5506926.39	141.078
4298631.93	5506936.3	140.943
4298632.11	5506923.2	141.243
4298632.16	5506920.06	141.641
4298632.27	5507218.8	139.846
4298632.29	5506933.24	140.983
4298632.3	5506781.11	144.78
4298632.34	5507159.35	142.057
4298632.34	5507141.37	142.206
4298632.49	5506948.39	143.185
4298632.53	5506939.88	141.135
4298632.58	5506930.19	140.987
4298632.58	5507034.98	142.745
4298632.59	5507092.76	142.82
4298632.9	5506927.02	140.985
4298632.9	5507045.52	143.19
4298632.94	5507217.79	139.903
4298632.99	5506936.88	140.902
4298633.07	5506917.3	141.681
4298633.08	5506909.22	143.193
4298633.1	5506874.45	144.02
4298633.17	5506923.77	141.017
4298633.17	5507147.18	142.148
4298633.21	5507221.84	139.806
4298633.23	5506920.52	141.249
4298633.24	5506963.2	143.202
4298633.37	5506933.78	140.955
4298633.38	5506940.33	141.862
4298633.47	5507216.96	140.466
4298633.68	5506930.68	140.978
4298633.79	5507165.16	142.028
4298633.81	5506828.54	144.45
4298633.87	5507220.91	139.841
4298633.95	5506927.61	140.937
4298634	5507153	142.09
4298634.03	5506937.44	141.157
4298634.09	5507107.42	142.49
4298634.107	5507193.956	142.27
4298634.2	5506924.4	140.934
4298634.22	5506917.78	141.306
4298634.32	5506921.08	141.022
4298634.41	5506934.38	140.903
4298634.51	5507219.89	139.899
4298634.52	5506913.29	141.695
4298634.74	5506931.22	140.945
4298634.78	5506957.77	143.238
4298634.87	5506937.88	141.891
4298634.95	5507163.76	142.04
4298635.01	5507219.05	140.459
4298635.04	5506928.11	140.934
4298635.26	5506925	140.897
4298635.36	5506918.36	141.071
4298635.38	5506921.74	140.94
4298635.4	5507170.92	141.997
4298635.43	5506934.94	141.163
4298635.56	5506903.77	143.252
4298635.57	5506998.18	143.09
4298635.71	5506913.83	141.313
4298635.77	5506931.84	140.887
4298635.99	5507035.5	143.25
4298636.1	5506928.67	140.907
4298636.1	5506909.33	141.714
4298636.14	5507199.75	141.34
4298636.22	5506943.67	143.223
4298636.27	5506935.38	141.902
4298636.3	5507205.73	141.009
4298636.36	5506925.51	140.898
4298636.47	5506922.35	140.903
4298636.47	5506919.03	140.984
4298636.56	5507221.14	140.455
4298636.61	5506888.79	143.79
4298636.71	5506950.54	143.29
4298636.78	5506932.4	141.155
4298636.84	5507122.56	142.35
4298636.9	5506914.47	141.081
4298636.99	5506958.51	143.24
4298637.12	5506929.29	140.854
4298637.3	5506909.91	141.325
4298637.35	5506795.09	144.73
4298637.43	5506926.09	140.876
4298637.6	5506922.88	140.898
4298637.61	5506919.67	140.94
4298637.61	5506932.84	141.904
4298637.76	5507176.43	141.918
4298637.76	5507184.27	141.92
4298637.81	5506905.42	141.737
4298638	5507213.91	140.854
4298638.04	5506898.32	143.396
4298638.06	5506915.19	141.002
4298638.12	5506929.87	141.142
4298638.26	5506952.9	143.281
4298638.45	5506926.74	140.826
4298638.49	5506910.59	141.097
4298638.52	5507033.5	142.765
4298638.7	5506923.49	140.872
4298638.78	5506920.23	140.924
4298638.89	5506842.58	144.51
4298638.95	5506930.31	141.908
4298638.97	5506906.03	141.343
4298639.25	5506915.88	140.962
4298639.46	5506927.33	141.132
4298639.5	5506901.5	141.76
4298639.5	5507012.66	142.94
4298639.56	5506938.66	143.273
4298639.66	5506911.35	141.028
4298639.74	5506924.17	140.816
4298639.92	5506920.87	140.887
4298640.13	5506906.72	141.119
4298640.18	5507181.91	141.888
4298640.29	5506927.78	141.914
4298640.42	5506892.84	143.516
4298640.43	5507025.88	142.92
4298640.47	5506916.5	140.941
4298640.63	5506902.14	141.361
4298640.73	5507074.53	143.37
4298640.77	5506924.79	141.13
4298640.86	5506912.08	140.992
4298640.98	5506954.02	143.285
4298641	5506921.58	140.818
4298641.22	5506897.6	141.788
4298641.28	5506907.51	141.061
4298641.56	5506947.92	143.315
4298641.63	5506925.25	141.921
4298641.66	5506917.19	140.901
4298641.77	5506902.86	141.141
4298641.96	5507136.4	142.42
4298641.99	5507034	143.41
4298642.06	5507220.62	140.829
4298642.07	5506922.23	141.135
4298642.09	5506912.74	140.968
4298642.19	5506965.28	143.28
4298642.24	5506933.28	143.297
4298642.31	5506898.26	141.383
4298642.34	5507198.61	141.53
4298642.44	5506908.26	141.03
4298642.47	5506887.21	143.547
4298642.68	5507187.35	141.859
4298642.8	5506917.96	140.836
4298642.88	5506903.66	141.094
4298642.97	5506922.71	141.93
4298643	5506893.72	141.825
4298643.09	5507058.76	143.67
4298643.29	5506913.46	140.927
4298643.35	5507030.3	142.839
4298643.41	5506899	141.168
4298643.64	5506908.94	141.004
4298643.69	5506856.03	144.2
4298643.72	5506870.87	143.83
4298643.79	5506804.94	144.22
4298643.93	5506918.66	141.151
4298644.01	5506904.43	141.068
4298644.05	5506894.4	141.413
4298644.39	5506976.07	143.24
4298644.41	5506949.19	143.317
4298644.45	5506914.25	140.866
4298644.49	5506899.82	141.131
4298644.67	5506881.65	143.569
4298644.73	5506927.79	143.312
4298644.77	5506889.84	141.867
4298644.79	5507205.53	141.375
4298644.82	5506909.68	140.963
4298644.87	5506919.19	141.934
4298644.98	5506943.05	143.36
4298645.11	5506895.17	141.201
4298645.19	5506905.14	141.041
4298645.3	5507192.74	141.816
4298645.59	5506914.99	141.179
4298645.6	5506900.61	141.109
4298645.66	5507150.88	142.78
4298645.78	5506890.54	141.447
4298645.96	5506910.49	140.906
4298646.15	5506896	141.173
4298646.34	5506905.9	140.998
4298646.35	5507024.97	142.897
4298646.38	5506775.91	144.78
4298646.45	5506937.36	143.379
4298646.55	5506915.56	141.952
4298646.58	5506885.98	141.91
4298646.74	5506901.34	141.079
4298646.8	5506891.33	141.238
4298646.81	5507030.15	143.68
4298646.89	5507119.97	142.83
4298647.02	5507088.59	143.26
4298647.07	5506911.24	141.22
4298647.09	5506943.81	143.361
4298647.22	5506896.81	141.155
4298647.25	5507212.45	141.22
4298647.27	5506940.41	143.45
4298647.35	5506876.3	143.563
4298647.46	5506906.72	140.947
4298647.47	5506922.43	143.342
4298647.55	5506886.7	141.482
4298647.8	5506892.18	141.219
4298647.84	5507198.12	141.77
4298647.86	5506902.12	141.036
4298647.89	5506823.35	144.64
4298647.97	5507042.54	143.81
4298648.02	5506911.84	141.983
4298648.02	5506931.58	143.41
4298648.32	5506897.55	141.121
4298648.52	5506887.5	141.274
4298648.55	5506907.49	141.26
4298648.57	5506882.21	141.941
4298648.59	5507103.5	143
4298648.83	5506893	141.203
4298648.96	5506902.96	140.99
4298649.12	5507008.19	142.93
4298649.15	5507219.84	140.965
4298649.41	5506898.35	141.076
4298649.46	5506938.32	143.379
4298649.48	5506908.11	142.013
4298649.49	5506888.37	141.264
4298649.49	5506882.94	141.506
4298649.72	5506925.83	143.43
4298649.82	5507165.37	142.53
4298649.82	5507019.91	142.93
4298649.89	5506893.76	141.166
4298649.93	5506994.46	143.15
4298650.02	5506903.74	141.301
4298650.29	5506917.13	143.38
4298650.34	5506871.13	143.587
4298650.41	5506883.76	141.3
4298650.47	5506899.2	141.034
4298650.47	5506889.21	141.251
4298650.67	5506878.5	141.967
4298650.94	5506904.39	142.044
4298650.95	5506894.57	141.118
4298651.04	5506932.52	143.411
4298651.15	5507025.76	143.848
4298651.33	5506884.63	141.298
4298651.33	5507202.99	141.7
4298651.5	5506889.99	141.209
4298651.5	5506900	141.343
4298651.53	5506879.24	141.523
4298651.67	5506920.17	143.432
4298651.97	5506895.43	141.078
4298652.03	5506790.99	144.37
4298652.19	5506911.42	143.38
4298652.26	5506885.48	141.287
4298652.39	5506900.66	142.075
4298652.41	5506880.07	141.321
4298652.51	5506890.81	141.158
4298652.74	5506926.77	143.43
4298652.86	5506874.84	141.987
4298652.98	5506896.25	141.386
4298653.23	5506886.28	141.241
4298653.27	5506880.95	141.327
4298653.5	5507015	142.93
4298653.51	5506891.68	141.121
4298653.67	5506875.6	141.537
4298653.71	5506914.54	143.437
4298653.75	5507179.85	142.47
4298653.82	5506866.26	143.656
4298653.84	5506896.93	142.106
4298653.896	5506846.052	143.94
4298654	5506997.19	143.051
4298654	5506991.06	143.169
4298654.15	5506881.81	141.319
4298654.2	5506887.11	141.187
4298654.29	5507132.78	142.88
4298654.29	5506905.78	143.399
4298654.32	5507020.46	144.002
4298654.48	5506892.51	141.426
4298654.5	5506876.44	141.338
4298654.55	5507003.28	142.989
4298654.65	5506945.61	143.44
4298654.7	5506921.09	143.432
4298655	5507009.37	142.956
4298655.07	5506882.61	141.269
4298655.15	5506887.98	141.152
4298655.21	5507070.6	143.73
4298655.28	5506871.32	142.027
4298655.3	5507207.46	141.598
4298655.31	5506877.32	141.354
4298655.32	5506893.21	142.134
4298655.75	5506908.9	143.452
4298655.96	5506872.01	141.598
4298655.99	5506883.45	141.212
4298656.023	5507219.175	142.23
4298656.08	5506888.81	141.454
4298656.14	5506878.19	141.35
4298656.53	5506900.19	143.433
4298656.65	5506872.77	141.379
4298656.75	5506915.44	143.437
4298656.89	5506889.53	142.151
4298656.9	5506884.32	141.181
4298657.01	5506962.95	143.28
4298657.02	5506879.01	141.296
4298657.16	5507015.03	144.014
4298657.33	5506873.56	141.386
4298657.72	5507194.3	142.27
4298657.76	5506903.26	143.484
4298657.79	5506885.16	141.481
4298657.84	5506867.91	142.072
4298657.89	5506879.85	141.238
4298658.01	5506861.99	143.64
4298658.03	5506874.35	141.416
4298658.05	5507044.5	143.99
4298658.18	5506987.45	143.288
4298658.26	5507008.96	143.975
4298658.33	5507147.17	143.04
4298658.49	5506868.62	141.633
4298658.56	5506885.9	142.166
4298658.67	5506894.56	143.479
4298658.75	5506875.11	141.36
4298658.76	5506880.73	141.211
4298658.79	5506909.79	143.453
4298658.84	5507023.04	144.02
4298659.15	5506869.39	141.411
4298659.28	5507211.94	141.409
4298659.49	5506875.86	141.299
4298659.6	5506881.57	141.508
4298659.76	5507002.96	143.945
4298659.78	5506897.62	143.516
4298659.8	5506870.2	141.426
4298660	5506996.82	143.999
4298660.19	5507109.3	143.261
4298660.24	5506876.63	141.244
4298660.34	5506882.31	142.182
4298660.44	5506864.53	142.106
4298660.45	5507103.4	143.353
4298660.46	5506770.72	144.54
4298660.47	5506871	141.459
4298660.61	5506975.85	143.37
4298660.68	5507115.21	143.187
4298660.81	5506904.14	143.485
4298660.88	5506888.96	143.525
4298660.98	5506877.41	141.277
4298661	5507097.51	143.437
4298661	5507091.58	143.464
4298661	5507085.65	143.515
4298661	5507079.72	143.604
4298661.1	5506865.29	141.659
4298661.16	5506871.77	141.398
4298661.21	5507121.11	143.119
4298661.34	5507073.81	143.679
4298661.53	5507162.05	142.88
4298661.69	5506878.16	141.589
4298661.76	5506914.62	143.54
4298661.77	5506866.11	141.435
4298661.8	5507127.01	143.06
4298661.87	5506872.54	141.331
4298661.97	5506818.15	144.61
4298662.17	5506892.12	143.558
4298662.24	5507067.95	143.728
4298662.32	5506878.84	142.193
4298662.43	5506866.96	141.458
4298662.51	5507132.9	143.033
4298662.58	5506858.16	143.626
4298662.6	5506873.32	141.272
4298662.63	5506991.58	144.111
4298662.83	5506898.48	143.517
4298663.1	5506867.8	141.497
4298663.14	5507062.09	143.783
4298663.27	5507216.41	141.252
4298663.28	5507138.78	143.023
4298663.3	5506928.46	143.63
4298663.31	5506874.1	141.304
4298663.32	5506883.46	143.566
4298663.39	5506861.45	142.183
4298663.8	5506868.63	141.431
4298664	5506874.87	141.611
4298664.04	5507144.66	143.013
4298664.04	5506831.63	144.18
4298664.05	5506862.27	141.728
4298664.07	5507056.23	143.87
4298664.17	5506986.17	143.362
4298664.52	5506869.44	141.36
4298664.61	5506875.56	142.204
4298664.66	5506886.68	143.612
4298664.67	5507003.83	144.21
4298664.729	5507199.511	143.55
4298664.73	5506863.14	141.505
4298664.78	5506801.74	144.86
4298664.81	5507150.54	143.003
4298664.99	5507050.37	143.956
4298665.23	5506892.98	143.559
4298665.26	5506870.25	141.298
4298665.41	5506864.05	141.537
4298665.63	5507156.42	142.994
4298665.65	5506784.79	144.54
4298665.78	5507210.318	142.42
4298665.92	5507044.52	144.042
4298666	5506871.08	141.33
4298666	5507038.59	144.109
4298666.06	5507032.67	144.171
4298666.09	5506864.95	141.583
4298666.25	5506992.9	144.21
4298666.58	5506878.42	143.63
4298666.59	5506858.64	142.284
4298666.7	5506871.88	141.634
4298666.81	5506865.83	141.514
4298666.81	5507162.22	142.982
4298667.12	5507026.83	144.187
4298667.24	5506942.94	143.56
4298667.27	5507220.86	141.163
4298667.27	5506859.53	141.823
4298667.29	5507176.02	142.85
4298667.32	5506872.62	142.216
4298667.42	5506881.37	143.705
4298667.46	5506854.69	143.628
4298667.52	5506887.43	143.616
4298667.54	5506866.7	141.439
4298667.94	5507191.21	142.47
4298667.97	5506860.48	141.603
4298668.007	5506967.341	144.5
4298668.09	5506988.76	144.236
4298668.24	5507167.97	142.955
4298668.25	5507021.01	144.203
4298668.3	5506867.57	141.377
4298668.66	5506861.46	141.646
4298669.06	5506868.45	141.41
4298669.36	5506862.43	141.701
4298669.47	5507207.4	142.13
4298669.68	5507173.73	142.863
4298669.69	5507015.26	144.222
4298669.77	5506869.31	141.713
4298669.86	5506855.9	142.351
4298669.95	5506882.05	143.723
4298670	5507113.39	145.157
4298670	5507107.35	145.185
4298670	5507101.32	145.225
4298670	5507095.28	145.28
4298670	5507089.25	145.324
4298670	5507083.21	145.354
4298670.02	5506984.33	143.487
4298670.06	5507077.18	145.384
4298670.09	5506863.38	141.633
4298670.09	5506896.96	143.75
4298670.34	5507119.4	145.137
4298670.42	5506870.1	142.285
4298670.53	5507071.16	145.412
4298670.56	5506856.88	141.89
4298670.85	5506864.32	141.557
4298670.95	5506874.29	143.704
4298670.99	5507065.15	145.439
4298671.12	5507179.48	142.773
4298671.12	5507009.51	144.247
4298671.2	5507125.38	145.128
4298671.22	5506876.78	143.81
4298671.26	5506958.22	143.58
4298671.28	5506857.93	141.679
4298671.59	5507059.14	145.469
4298671.63	5506865.26	141.496
4298671.97	5506846.1	143.83
4298672	5506859.01	141.74
4298672.03	5507131.35	145.119
4298672.085	5507214.221	142.79
4298672.19	5507053.14	145.499
4298672.41	5506866.21	141.532
4298672.44	5506851.37	143.717
4298672.49	5507137.37	145.11
4298672.56	5507185.23	142.694
4298672.56	5507003.75	144.323
4298672.685	5507219.325	142.81
4298672.74	5506860.08	141.81
4298672.79	5507047.13	145.529
4298672.95	5507143.39	145.101
4298673.15	5506867.13	141.835
4298673.21	5506772.373	144.41
4298673.39	5506853.51	142.368
4298673.5	5506861.13	141.747
4298673.64	5507041.16	145.559
4298673.81	5506867.98	142.4
4298673.89	5507149.35	145.051
4298673.96	5506909.98	143.68
4298674	5507190.99	142.615
4298674	5506987	144.29
4298674	5506998	144.4
4298674.09	5506854.57	141.908
4298674.19	5506877.81	143.81
4298674.28	5506862.16	141.676
4298674.63	5507035.21	145.589
4298674.82	5506855.69	141.706
4298674.88	5507155.3	144.996
4298675.09	5506971.91	143.55
4298675.1	5506863.2	141.622
4298675.48	5507196.73	142.529
4298675.55	5506856.84	141.786
4298675.62	5507029.25	145.619
4298675.76	5506811.13	144.18
4298675.84	5506870.78	143.784
4298675.85	5506873.08	143.828
4298675.91	5506864.23	141.668
4298675.95	5507161.24	144.947
4298676	5506983	143.66
4298676.29	5506857.98	141.872
4298676.69	5506865.25	141.976
4298676.79	5507023.33	145.659
4298677.04	5507167.18	144.899
4298677.06	5506859.1	141.815
4298677.07	5507202.44	142.428
4298677.19	5506851.58	142.33
4298677.32	5506873.95	143.75
4298677.39	5506866.2	142.539
4298677.49	5506848.17	143.807
4298677.76	5506924.57	143.71
4298677.85	5506860.21	141.75
4298677.87	5506852.67	141.87
4298678	5507089.49	145.005
4298678	5507083.47	145.065
4298678	5507077.46	145.125
4298678.05	5507017.43	145.705
4298678.35	5507071.46	145.178
4298678.39	5507095.48	144.969
4298678.4	5507173.06	144.877
4298678.58	5506853.82	141.677
4298678.68	5506861.31	141.704
4298678.81	5507065.46	145.229
4298678.82	5507101.48	144.934
4298678.87	5506874.09	143.848
4298679.29	5506855	141.775
4298679.29	5507107.48	144.891
4298679.39	5507011.55	145.748
4298679.44	5507059.49	145.254
4298679.51	5506862.41	141.76
4298679.75	5507178.94	144.854
4298679.79	5507113.47	144.841
4298680.02	5506856.16	141.876
4298680.04	5507218.875	143.07
4298680.19	5507053.52	145.262
4298680.25	5507119.46	144.795
4298680.3	5506863.49	142.076
4298680.341	5507210.469	142.87
4298680.48	5506877.15	143.79
4298680.68	5507125.46	144.752
4298680.76	5506857.31	141.825
4298680.87	5506869.85	143.85
4298680.93	5507047.55	145.269
4298680.94	5506867.6	143.859
4298680.94	5507005.72	145.779
4298681.02	5506864.51	142.637
4298681.06	5506849.79	142.342
4298681.18	5506828.27	144.16
4298681.27	5507131.44	144.716
4298681.3	5507184.77	144.807
4298681.34	5506956.6	143.66
4298681.54	5506858.45	141.765
4298681.54	5506942.31	143.72
4298681.72	5506850.91	141.876
4298682.07	5507041.65	145.277
4298682.36	5506859.58	141.727
4298682.38	5507137.35	144.702
4298682.41	5506852.09	141.684
4298682.5	5506999.88	145.81
4298682.517	5506787.384	144.8
4298682.73	5506845.26	143.9
4298682.89	5507190.59	144.754
4298683	5506972	143.76
4298683.1	5506853.3	141.793
4298683.17	5506860.7	141.793
4298683.25	5507035.75	145.285
4298683.49	5507143.26	144.687
4298683.81	5506854.49	141.902
4298683.95	5506861.81	142.115
4298684.12	5506994.07	145.828
4298684.23	5506871.38	143.862
4298684.36	5507196.45	144.727
4298684.41	5506891.63	143.82
4298684.43	5507029.86	145.3
4298684.53	5507149.18	144.667
4298684.54	5506855.68	141.849
4298684.66	5506862.85	142.675
4298684.84	5506798.07	144.15
4298684.94	5506848.01	142.372
4298684.95	5506966.14	143.78
4298685.3	5506856.85	141.787
4298685.52	5507155.11	144.642
4298685.58	5506849.17	141.896
4298685.61	5507023.96	145.326
4298685.78	5506988.27	145.841
4298685.83	5507202.3	144.703
4298686.1	5506858	141.749
4298686.195	5507219.325	142.8
4298686.25	5506850.4	141.703
4298686.42	5506867.83	143.893
4298686.47	5506865.23	143.851
4298686.69	5507161.01	144.616
4298686.79	5507018.06	145.353
4298686.9	5506859.15	141.817
4298686.92	5506851.64	141.819
4298687.29	5506960.43	143.773
4298687.5	5506982.49	145.853
4298687.61	5506852.87	141.932
4298687.621	5506814.103	144.17
4298687.67	5506860.28	142.139
4298687.68	5507208.04	144.687
4298687.97	5507012.17	145.379
4298688	5507086.31	142.447
4298688	5507080.34	142.455
4298688	5507074.37	142.464
4298688.03	5506842.49	143.995
4298688.05	5507092.28	142.436
4298688.05	5507166.87	144.589
4298688.18	5507068.4	142.477
4298688.29	5507098.25	142.42
4298688.3	5506773.02	144.37
4298688.33	5506854.09	141.875
4298688.34	5506906.11	143.85
4298688.37	5506861.36	142.69
4298688.53	5507104.22	142.403
4298688.74	5506846.07	142.394
4298688.77	5507110.19	142.386
4298688.84	5507062.47	142.503
4298689.02	5507116.16	142.369
4298689.07	5506855.29	141.808
4298689.34	5507006.31	145.4
4298689.36	5506847.28	141.909
4298689.41	5506976.76	145.864
4298689.46	5507172.71	144.559
4298689.5	5507056.53	142.53
4298689.59	5507213.77	144.673
4298689.7	5507122.09	142.314
4298689.86	5506856.48	141.766
4298689.86	5506869.43	143.907
4298689.95	5506954.85	143.757
4298690.03	5506848.56	141.713
4298690.16	5507050.6	142.556
4298690.39	5507128.02	142.259
4298690.66	5506857.66	141.834
4298690.69	5506849.85	141.837
4298690.72	5507000.46	145.421
4298690.82	5507044.66	142.583
4298691.01	5507178.52	144.52
4298691.07	5507133.95	142.204
4298691.124	5506882.003	144.337
4298691.32	5506971.04	145.876
4298691.37	5506851.13	141.956
4298691.41	5506858.82	142.152
4298691.71	5507038.76	142.613
4298691.76	5507139.89	142.149
4298691.76	5507219.4	144.657
4298692.06	5506866	143.939
4298692.08	5506852.41	141.894
4298692.11	5506859.94	142.692
4298692.15	5506994.62	145.443
4298692.21	5506920.65	143.95
4298692.32	5506863.82	143.874
4298692.46	5506949.2	143.776
4298692.55	5507184.33	144.481
4298692.67	5506844.42	142.428
4298692.69	5507032.87	142.645
4298692.7	5507145.78	142.115
4298692.81	5506853.66	141.822
4298693.27	5506845.67	141.935
4298693.38	5506839.81	144.091
4298693.6	5506854.9	141.777
4298693.61	5506965.46	145.893
4298693.67	5507026.97	142.677
4298693.79	5507151.66	142.091
4298693.92	5506846.99	141.74
4298694	5507079.53	143.605
4298694	5507073.55	143.649
4298694.16	5507085.5	143.552
4298694.18	5507190.12	144.449
4298694.38	5506989.04	145.492
4298694.4	5506856.13	141.845
4298694.4	5507067.6	143.688
4298694.53	5507091.47	143.485
4298694.56	5506848.31	141.873
4298694.65	5507021.08	142.709
4298694.82	5506930.96	144.04
4298694.88	5507157.53	142.067
4298694.9	5507097.43	143.418
4298694.94	5507061.64	143.726
4298694.97	5506873.22	143.89
4298695.15	5506857.34	142.159
4298695.17	5506943.65	143.85
4298695.23	5506849.63	141.997
4298695.24	5507103.4	143.371
4298695.58	5507109.36	143.331
4298695.71	5506868.07	144.003
4298695.83	5507195.9	144.42
4298695.85	5506858.51	142.688
4298695.87	5507063.66	143.77
4298695.88	5507055.74	143.726
4298695.91	5507115.33	143.291
4298695.92	5506850.94	141.933
4298695.96	5507163.4	142.043
4298696.08	5507015.29	142.753
4298696.11	5506959.96	145.913
4298696.33	5507121.29	143.216
4298696.62	5506983.46	145.54
4298696.64	5506852.23	141.856
4298696.72	5506843.09	142.475
4298696.78	5507110.79	143.43
4298696.79	5507127.25	143.126
4298696.86	5507049.85	143.721
4298697	5507093.1	143.462
4298697	5507087.1	143.526
4298697	5507081.1	143.587
4298697	5507075.1	143.635
4298697.01	5507099.1	143.399
4298697.09	5507169.26	142.018
4298697.128	5506910.899	144.513
4298697.25	5507133.21	143.037
4298697.26	5507069.12	143.678
4298697.3	5506844.36	141.975
4298697.41	5506853.5	141.81
4298697.63	5507201.63	144.386
4298697.67	5507105.06	143.36
4298697.71	5507139.17	142.948
4298697.74	5507009.56	142.805
4298697.81	5507063.14	143.716
4298697.84	5507043.95	143.741
4298697.92	5506845.7	141.782
4298697.94	5506938.12	143.938
4298698.01	5506865.6	144.034
4298698.09	5506862.16	143.917
4298698.2	5506854.76	141.879
4298698.32	5507057.17	143.727
4298698.34	5507111.03	143.32
4298698.35	5507145.1	142.848
4298698.54	5506847.04	141.925
4298698.62	5506954.48	145.942
4298698.76	5506977.84	145.578
4298698.82	5507051.19	143.722
4298698.82	5507038.06	143.766
4298698.9	5506887.7	143.92
4298698.94	5506856.01	142.191
4298698.96	5506837.68	144.182
4298698.98	5507174.93	141.974
4298699	5507116.99	143.28
4298699.18	5506848.38	142.058
4298699.19	5506776.76	144.88
4298699.33	5507151	142.73
4298699.41	5507003.82	142.857
4298699.46	5507122.97	143.19
4298699.53	5506824.736	144.21
4298699.63	5506857.21	142.71
4298699.63	5507045.25	143.736
4298699.7	5506842.16	142.451
4298699.79	5507207.25	144.339
4298699.84	5506849.71	141.991
4298699.88	5507032.18	143.796
4298699.92	5507128.95	143.101
4298700.31	5506843.45	141.963
4298700.38	5507134.93	143.011
4298700.4	5507156.88	142.635
4298700.54	5506851.02	141.913
4298700.61	5507039.33	143.76
4298700.7	5506932.59	143.994
4298700.76	5506972.17	145.598
4298700.84	5507140.91	142.921
4298700.87	5507180.6	141.93
4298700.95	5506844.81	141.77
4298700.95	5507026.3	143.828
4298701.07	5506998.08	142.909
4298701.15	5506949	145.975
4298701.29	5506852.3	141.867
4298701.6	5506846.18	141.9
4298701.63	5507162.72	142.589
4298701.64	5507146.85	142.813
4298701.71	5506868	144.075
4298701.95	5507212.86	144.291
4298702.04	5507033.52	143.791
4298702.06	5506853.57	141.938
4298702.19	5507020.45	143.885
4298702.27	5506847.54	142.02
4298702.59	5507073.3	143.77
4298702.6	5506841.04	142.669
4298702.63	5507152.77	142.695
4298702.74	5506992.35	142.961
4298702.75	5507186.26	141.886
4298702.76	5506966.5	145.618
4298702.78	5506854.83	142.249
4298702.82	5506902.18	144
4298702.86	5507168.57	142.543
4298702.95	5506848.9	141.949
4298703.23	5506842.33	142.188
4298703.44	5507014.61	143.944
4298703.46	5506856.05	142.76
4298703.5	5506927.08	144.042
4298703.53	5507130.38	143.29
4298703.59	5506916.79	143.97
4298703.61	5507158.69	142.619
4298703.67	5506850.24	141.869
4298703.68	5506859.93	143.99
4298703.73	5506943.54	146.011
4298703.77	5507027.77	143.825
4298703.9	5506843.69	141.987
4298703.94	5506865	144.09
4298703.958	5506878.701	144.19
4298704.09	5507174.42	142.497
4298704.1	5507122.12	143.46
4298704.37	5506986.6	143.007
4298704.44	5506851.55	141.825
4298704.58	5506845.06	142.097
4298704.6	5507164.61	142.57
4298704.62	5507218.24	144.277
4298704.64	5507191.93	141.842
4298704.66	5506835.85	144.277
4298704.72	5507008.77	143.984
4298704.93	5506960.9	145.643
4298705.03	5506789.6	144.8
4298705.09	5507021.92	143.881
4298705.23	5506852.85	141.898
4298705.234	5506808.524	144.61
4298705.26	5506846.43	142.197
4298705.37	5506839.69	143.187
4298705.39	5507180.25	142.451
4298705.59	5507170.52	142.521
4298705.91	5506980.83	143.038
4298705.96	5506847.79	142.115
4298705.97	5506854.13	142.21
4298706.02	5507002.94	144.01
4298706.03	5506840.98	142.697
4298706.35	5507016.06	143.939
4298706.43	5506938.14	146.051
4298706.46	5506921.65	144.052
4298706.52	5507087.79	143.66
4298706.57	5507197.58	141.73
4298706.67	5506855.37	142.721
4298706.69	5506849.14	142.025
4298706.72	5506842.32	142.475
4298707	5507186	142.39
4298707.1	5507176.31	142.474
4298707.31	5507223.62	144.263
4298707.38	5506955.4	145.676
4298707.41	5506843.68	142.55
4298707.45	5506975.06	143.069
4298707.48	5506850.46	141.976
4298707.62	5507010.19	143.982
4298707.66	5506997.19	144.018
4298707.68	5506868.23	144.119
4298707.76	5507149.65	142.93
4298707.77	5507025.1	143.97
4298707.861	5506891.385	144.31
4298708.12	5506845.04	142.615
4298708.27	5506838.58	143.399
4298708.29	5506851.76	142.045
4298708.61	5507103.45	143.5
4298708.62	5507203.19	141.444
4298708.83	5506846.39	142.506
4298708.92	5507004.34	144.008
4298708.95	5506839.85	142.916
4298709	5507182	142.43
4298709.05	5506853.05	142.35
4298709.13	5506932.75	146.09
4298709.22	5507040.4	143.78
4298709.31	5506857.8	144.08
4298709.39	5506916.21	144.062
4298709.49	5506969.46	143.089
4298709.57	5506847.74	142.393
4298709.59	5506991.54	144.042
4298709.65	5506841.17	142.69
4298709.76	5506854.28	142.854
4298709.82	5506949.91	145.71
4298709.93	5506865	144.11
4298710.36	5506842.5	142.746
4298710.37	5506849.05	142.323
4298710.438	5506774.775	144.61
4298710.51	5506834.55	144.426
4298710.55	5506998.56	144.018
4298710.81	5507208.74	141.212
4298711	5507187	142.47
4298711.08	5506843.84	142.793
4298711.19	5506850.34	142.373
4298711.27	5506837.72	143.317
4298711.6	5506985.91	144.07
4298711.63	5506989.65	144.16
4298711.68	5507164.13	142.85
4298711.8	5506845.18	142.675
4298711.81	5506963.96	143.104
4298711.83	5506927.35	146.098
4298711.96	5506838.94	142.859
4298711.97	5506851.62	142.658
4298712.139	5506819.933	144.57
4298712.16	5506910.68	144.078
4298712.27	5506944.42	145.743
4298712.54	5506846.5	142.555
4298712.56	5507194.54	142.39
4298712.67	5506840.22	142.646
4298712.7	5506852.84	143.141
4298713.14	5506994	144.187
4298713.15	5507054.89	143.72
4298713.34	5507214.15	141.093
4298713.35	5506847.79	142.482
4298713.38	5506883.78	144.24
